"Recipient Company","Parent Company","Award Date","Award Type","Grant Amount","Face Loan Amount","Contract Amount","Awarding Agency","Program Name","Award Details","Data Source for Award","Facility Name","Facility State","Facility City","Facility Street Address","Facility Zip Code","Facility Congressional District","Facility NAICS Code","PPP Lender","Jobs Reported at Time of Application","Notes","Ownership Structure","Stock Ticker Symbol","Parent Headquarters State","Parent Headquarters Country","Parent Sector","Parent Industry","Parent Total Workforce at end of 2019","Parent Latest Workforce Size","Parent Employment-related Penalties Since 2010","Parent Federal Corporate Income Tax Rate","Parent Total Federal, State, and Local Subsidies Since 2010","Parent Government-contracting-related Penalties Since 2010","Parent Environmental / Healthcare / Safety Penalties Since 2010","Parent Consumer Protection / Financial / Competition-related Penaties Since 2010","Parent Ratio of CEO Pay to that of Median Worker","CEO Pay","Median Worker Pay","Parent TARP Loans Received During Financial Crisis","Employment Issues","Tax/Subsidy Issues","Government Contracting Issues","Environment/Safety Issues","Consumer Protection Issues","CEO Compensation Issues","POGO Link","Just Capital Link","Follow The Money Link","Violation Tracker Link","Subsidy Tracker Link"
"BMB ARIZONA STEEL INCORPORATED","","20200501","loan","$0","$262,500","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Arizona","GOODYEAR","2990 N LITCHFIELD ROAD SUITE 5","85395","AZ-08","811412","BMO Harris Bank National Association","28","","privately held","","","","","","0","0","$0","","$0","$0","$6,000","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB AUTOMOTIVE, INC","","20200427","loan","$0","$580,375","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","SANTA PAULA","101 W HARVARD BLVD","93060","CA-26","441120","Harvest Small Business Finance, LLC","44","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB BUILDING CONSULTING INC.","","20200416","loan","$0","$168,750","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New York","NEW YORK","53 ELIZABETH ST STE 2C","10013","NY-10","531120","JPMorgan Chase Bank, National Association","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB CONSTRUCTION, LLC","","20200406","loan","$0","$210,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","FORT WORTH","PO Box 164517","76161","TX-12","237990","Happy State Bank","22","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB CONSULTING LLC","","20200428","loan","$0","$362,380","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New York","HAUPPAUGE","360 MOTOR PKWY","11788","NY-01","541611","American Community Bank","22","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB ENTERPRISES INC.","","20200501","loan","$0","$188,050","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Michigan","PORT HURON","2700 STRAWBERRY LN","48060","MI-10","611511","Bank of America, National Association","29","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB ENTERPRISES, INC.","","20200413","loan","$0","$165,900","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Florida","JACKSONVILLE","11240 Business Park Blvd","32256","FL-04","423730","Ameris Bank","9","","privately held","","","","","","0","0","$23,725","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB FINANCIALS LLC","","20200406","loan","$0","$233,500","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New Mexico","CARLSBAD","201 S. Canal","88220","NM-02","721110","First American Bank","41","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB GROUP, INC","","20200408","loan","$0","$216,100","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Georgia","WATKINSVILLE","3651 MARS HILL RD SUITE 1500","30677","GA-10","811310","First American Bank & Trust Company","22","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB LEASING CORP.","","20200415","loan","$0","$2,467,400","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New York","New Rochelle","567 5th Avenue","10801","NY-16","238910","Manufacturers and Traders Trust Company","51","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB MACHINE ENTERPRISES, INC","","20200406","loan","$0","$384,895","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Utah","LOGAN","844 W. 400 N.","84321","UT-01","332313","Cache Valley Bank","44","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB MANAGEMENT, INC.","","20200430","loan","$0","$151,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Virginia","Winchester","765 Marple Road","22603","VA-10","722511","Citizens Bank, National Association","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB METAL PRODUCTS CORPORATION","","20200415","loan","$0","$270,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","RANCHO CORDOVA","11460 Elks Circle","95742","CA-07","332313","Umpqua Bank","24","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB PAINT AND COATINGS LLC","","20200414","loan","$0","$261,685","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New Jersey","New Brunswick","1 Home News Row","08901","NJ-06","325510","Manufacturers and Traders Trust Company","48","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB RENTALS LLC","","20200408","loan","$0","$315,600","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New Mexico","LOVINGTON","301 S. HINSON RD","88260","NM-02","213112","Western Commerce Bank","21","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB, INC.","","20200411","loan","$0","$398,300","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Indiana","NEWBURGH","3614 Citadel Circle","47630","IN-08","237110","Old National Bank","29","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMB, INC.","","20200410","loan","$0","$155,700","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Virginia","GRETNA","23020 US Highway 29","24557","VA-05","236116","American National Bank and Trust Company","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMBS LLC","","20200411","loan","$0","$1,264,605","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","BAYTOWN","111 Wye Drive","77521","TX-36","811121","Texas Capital Bank, National Association","100","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC 1092, INC.","","20200408","loan","$0","$391,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Illinois","BROADVIEW","2200 PARKES DR","60155","IL-07","325620","Signature Bank","27","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC ADVISORY SERVICES, LLC","","20200413","loan","$0","$450,067","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","DALLAS","3100 MONTICELLO AVE","75205","TX-32","541611","BBVA USA","12","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC BIL-MAC CORPORATION","","20200411","loan","$0","$811,847","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Michigan","GRANDVILLE","2995 44TH ST SW","49418","MI-02","332721","JPMorgan Chase Bank, National Association","90","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC CALI, INC.","","20200602","loan","$0","$217,007","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","ROSEMEAD","8450 Valley Blvd Ste 119","91770","CA-27","722513","JPMorgan Chase Bank, National Association","50","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC CONSTRUCTION LLC","","20200501","loan","$0","$582,593","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New Jersey","Orange","50 South Center Street","07050","NJ-10","236116","Customers Bank","51","","privately held","","","","","","0","0","$37,786","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC CONTRACTING, LLC","","20200404","loan","$0","$501,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Kentucky","MOUNT STERLING","481 ADENA DR","40353","KY-06","238990","Traditional Bank, Inc.","39","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC CORP","","20200428","loan","$0","$245,800","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Massachusetts","billerica","976 boston road","01821","MA-06","444220","Enterprise Bank and Trust Company","16","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC CPAS, INC","","20200409","loan","$0","$150,500","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Florida","NEW SMYRNA BEACH","205 Magnolia Street","32168","FL-06","541211","First Financial Bank","9","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC ENTERPRISES, INC.","","20200406","loan","$0","$397,075","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Idaho","HAYDEN","13400 N CLOVIS RD","83835","ID-01","441222","Glacier Bank","39","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC FABRICATION & ERECTION, INC","","20200409","loan","$0","$151,800","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Utah","SPANISH FORK","1375 N 200 E","84660","UT-04","332313","Central Bank","12","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC GLOBAL INC","","20200501","loan","$0","$753,738","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Florida","BOCA RATON","1801 N MILITARY TRL STE 200","33431","FL-22","","Bank of America, National Association","46","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC GLOBAL, LLC","","20200411","loan","$0","$210,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Michigan","BLISSFIELD","626 Depot St","49228","MI-07","333992","County National Bank","14","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC GROUP INC.","","20200430","loan","$0","$1,052,427","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Washington","Seattle","600 1st Avenue","98104","WA-07","541110","Bank of the West","44","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC INC","","20200411","loan","$0","$421,600","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Pennsylvania","SCRANTON","320 E GIBSON ST","18509","PA-08","238390","PNC Bank, National Association","26","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC MANAGEMENT, INC.","","20200406","loan","$0","$486,900","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Missouri","SAINT LOUIS","2833 Breckenridge Industrial Ct.","63144","MO-01","327320","UMB Bank, National Association","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC MANUFACTURING LLC","","20200409","loan","$0","$1,217,167","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","South Carolina","SPARTANBURG","951 S PINE ST STE 300","29302","SC-04","424990","Truist Bank d/b/a Branch Banking & Trust Co","139","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC MARINE LLC","","20200406","loan","$0","$443,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","North Dakota","MANDAN","2540 Marina Road","58554","ND-","441222","BNC National Bank","42","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC METALWORKS, LLC","","20200414","loan","$0","$509,720","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Tennessee","COLUMBIA","1116 New Highway 7","38401","TN-04","333519","First Farmers and Merchants Bank","43","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BMC OF SAN LEANDRO, INC.","","20200427","loan","$0","$199,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","San Leandro","1970 Republic Ave","94577","CA-13","811121","Live Oak Banking Company","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
